iteration,time_step,uav_id,death_type,final_energy,neighbors_notified,replacement_needed
27,62,6,ENERGY_DEPLETION,0,2,Yes
28,24,2,STOCHASTIC_FAILURE,77767.77,5,Yes
28,24,2,ENERGY_DEPLETION,0,0,Yes
28,54,3,ENERGY_DEPLETION,0,4,Yes
28,55,0,ENERGY_DEPLETION,0,3,Yes
28,56,4,ENERGY_DEPLETION,0,0,Yes
28,57,1,ENERGY_DEPLETION,0,5,Yes
28,57,5,ENERGY_DEPLETION,0,4,Yes
28,65,6,ENERGY_DEPLETION,0,5,Yes
28,68,10,STOCHASTIC_FAILURE,38811.61,5,Yes
28,68,10,ENERGY_DEPLETION,0,0,Yes
28,72,7,ENERGY_DEPLETION,0,4,Yes
28,72,8,ENERGY_DEPLETION,0,5,Yes
28,75,18,STOCHASTIC_FAILURE,112334.7,4,Yes
28,75,18,ENERGY_DEPLETION,0,0,Yes
29,36,6,STOCHASTIC_FAILURE,63632.11,4,Yes
29,36,6,ENERGY_DEPLETION,0,0,Yes
29,54,0,ENERGY_DEPLETION,0,4,Yes
29,55,2,ENERGY_DEPLETION,0,2,Yes
29,55,4,ENERGY_DEPLETION,0,5,Yes
29,56,1,ENERGY_DEPLETION,0,8,Yes
29,56,3,ENERGY_DEPLETION,0,4,Yes
29,59,5,ENERGY_DEPLETION,0,5,Yes
29,63,9,STOCHASTIC_FAILURE,35799.39,4,Yes
29,63,9,ENERGY_DEPLETION,0,0,Yes
29,68,7,ENERGY_DEPLETION,0,4,Yes
29,75,8,ENERGY_DEPLETION,0,4,Yes
30,53,0,ENERGY_DEPLETION,0,7,Yes
30,54,1,ENERGY_DEPLETION,0,5,Yes
30,56,4,ENERGY_DEPLETION,0,4,Yes
30,57,3,ENERGY_DEPLETION,0,6,Yes
30,60,5,ENERGY_DEPLETION,0,5,Yes
30,61,2,ENERGY_DEPLETION,0,5,Yes
30,63,6,ENERGY_DEPLETION,0,2,Yes
30,71,7,ENERGY_DEPLETION,0,6,Yes
31,17,0,STOCHASTIC_FAILURE,88321.86,3,Yes
31,17,0,ENERGY_DEPLETION,0,0,Yes
31,52,2,ENERGY_DEPLETION,0,8,Yes
31,54,1,ENERGY_DEPLETION,0,5,Yes
31,54,3,ENERGY_DEPLETION,0,6,Yes
31,54,4,ENERGY_DEPLETION,0,6,Yes
31,59,5,ENERGY_DEPLETION,0,6,Yes
31,68,6,ENERGY_DEPLETION,0,4,Yes
31,69,7,ENERGY_DEPLETION,0,6,Yes
31,75,8,ENERGY_DEPLETION,0,0,Yes
32,47,0,STOCHASTIC_FAILURE,17960.32,6,Yes
32,47,0,ENERGY_DEPLETION,0,0,Yes
32,53,3,ENERGY_DEPLETION,0,8,Yes
32,54,1,ENERGY_DEPLETION,0,5,Yes
32,58,2,ENERGY_DEPLETION,0,5,Yes
32,58,4,ENERGY_DEPLETION,0,5,Yes
32,58,5,ENERGY_DEPLETION,0,7,Yes
32,62,6,ENERGY_DEPLETION,0,5,Yes
32,69,7,ENERGY_DEPLETION,0,7,Yes
33,18,2,STOCHASTIC_FAILURE,82285.24,3,Yes
33,18,2,ENERGY_DEPLETION,0,0,Yes
33,54,0,ENERGY_DEPLETION,0,7,Yes
33,54,3,ENERGY_DEPLETION,0,4,Yes
33,54,4,ENERGY_DEPLETION,0,3,Yes
33,56,1,ENERGY_DEPLETION,0,4,Yes
33,58,5,ENERGY_DEPLETION,0,5,Yes
33,62,6,ENERGY_DEPLETION,0,3,Yes
33,68,7,ENERGY_DEPLETION,0,2,Yes
34,52,0,ENERGY_DEPLETION,0,5,Yes
34,54,4,ENERGY_DEPLETION,0,6,Yes
34,55,1,ENERGY_DEPLETION,0,7,Yes
34,56,2,ENERGY_DEPLETION,0,5,Yes
34,56,3,ENERGY_DEPLETION,0,6,Yes
34,61,5,ENERGY_DEPLETION,0,3,Yes
34,66,6,ENERGY_DEPLETION,0,3,Yes
34,68,7,ENERGY_DEPLETION,0,5,Yes
34,75,8,ENERGY_DEPLETION,0,5,Yes
35,52,3,ENERGY_DEPLETION,0,4,Yes
35,52,4,ENERGY_DEPLETION,0,7,Yes
35,54,0,ENERGY_DEPLETION,0,3,Yes
35,55,1,ENERGY_DEPLETION,0,5,Yes
35,57,2,ENERGY_DEPLETION,0,2,Yes
35,59,5,ENERGY_DEPLETION,0,5,Yes
35,63,6,ENERGY_DEPLETION,0,6,Yes
35,71,7,ENERGY_DEPLETION,0,8,Yes
36,52,0,ENERGY_DEPLETION,0,4,Yes
36,54,3,ENERGY_DEPLETION,0,8,Yes
36,56,1,ENERGY_DEPLETION,0,3,Yes
36,56,2,ENERGY_DEPLETION,0,5,Yes
36,56,4,ENERGY_DEPLETION,0,5,Yes
36,60,5,ENERGY_DEPLETION,0,5,Yes
36,63,6,ENERGY_DEPLETION,0,6,Yes
36,73,7,ENERGY_DEPLETION,0,5,Yes
37,53,2,ENERGY_DEPLETION,0,9,Yes
37,55,1,ENERGY_DEPLETION,0,6,Yes
37,55,4,ENERGY_DEPLETION,0,2,Yes
37,57,3,ENERGY_DEPLETION,0,2,Yes
37,60,5,ENERGY_DEPLETION,0,5,Yes
37,61,0,ENERGY_DEPLETION,0,5,Yes
37,62,6,ENERGY_DEPLETION,0,4,Yes
37,67,7,ENERGY_DEPLETION,0,3,Yes
37,73,8,ENERGY_DEPLETION,0,4,Yes
38,25,2,STOCHASTIC_FAILURE,72865.29,6,Yes
38,25,2,ENERGY_DEPLETION,0,0,Yes
38,55,3,ENERGY_DEPLETION,0,8,Yes
38,55,4,ENERGY_DEPLETION,0,0,Yes
38,58,0,ENERGY_DEPLETION,0,8,Yes
38,58,1,ENERGY_DEPLETION,0,8,Yes
38,60,5,ENERGY_DEPLETION,0,6,Yes
38,62,6,ENERGY_DEPLETION,0,5,Yes
38,67,7,ENERGY_DEPLETION,0,7,Yes
38,72,8,ENERGY_DEPLETION,0,5,Yes
39,52,4,ENERGY_DEPLETION,0,2,Yes
39,53,0,ENERGY_DEPLETION,0,3,Yes
39,53,3,ENERGY_DEPLETION,0,5,Yes
39,54,2,ENERGY_DEPLETION,0,1,Yes
39,55,1,ENERGY_DEPLETION,0,4,Yes
39,57,5,ENERGY_DEPLETION,0,6,Yes
39,63,6,ENERGY_DEPLETION,0,6,Yes
39,72,7,ENERGY_DEPLETION,0,6,Yes
39,74,8,ENERGY_DEPLETION,0,2,Yes
40,54,0,ENERGY_DEPLETION,0,5,Yes
40,54,2,ENERGY_DEPLETION,0,6,Yes
40,54,4,ENERGY_DEPLETION,0,7,Yes
40,56,3,ENERGY_DEPLETION,0,10,Yes
40,59,5,ENERGY_DEPLETION,0,4,Yes
40,61,1,ENERGY_DEPLETION,0,0,Yes
40,64,6,ENERGY_DEPLETION,0,4,Yes
40,69,7,ENERGY_DEPLETION,0,4,Yes
41,53,2,ENERGY_DEPLETION,0,5,Yes
41,55,0,ENERGY_DEPLETION,0,5,Yes
41,56,1,ENERGY_DEPLETION,0,6,Yes
41,56,3,ENERGY_DEPLETION,0,7,Yes
41,58,5,ENERGY_DEPLETION,0,4,Yes
41,60,4,ENERGY_DEPLETION,0,4,Yes
41,64,6,ENERGY_DEPLETION,0,5,Yes
41,72,17,STOCHASTIC_FAILURE,108687.22,2,Yes
41,72,17,ENERGY_DEPLETION,0,0,Yes
41,73,7,ENERGY_DEPLETION,0,4,Yes
41,75,8,ENERGY_DEPLETION,0,3,Yes
42,54,2,ENERGY_DEPLETION,0,4,Yes
42,54,4,ENERGY_DEPLETION,0,9,Yes
42,55,3,ENERGY_DEPLETION,0,8,Yes
42,56,0,ENERGY_DEPLETION,0,7,Yes
42,56,1,ENERGY_DEPLETION,0,8,Yes
42,59,5,ENERGY_DEPLETION,0,5,Yes
42,64,6,ENERGY_DEPLETION,0,4,Yes
42,70,7,ENERGY_DEPLETION,0,5,Yes
42,70,8,ENERGY_DEPLETION,0,4,Yes
43,53,0,ENERGY_DEPLETION,0,5,Yes
43,53,4,ENERGY_DEPLETION,0,7,Yes
43,54,3,ENERGY_DEPLETION,0,8,Yes
43,57,1,ENERGY_DEPLETION,0,5,Yes
43,58,2,ENERGY_DEPLETION,0,2,Yes
43,62,5,ENERGY_DEPLETION,0,6,Yes
43,68,7,ENERGY_DEPLETION,0,3,Yes
43,72,6,ENERGY_DEPLETION,0,3,Yes
43,75,8,ENERGY_DEPLETION,0,1,Yes
44,20,3,STOCHASTIC_FAILURE,81736.02,3,Yes
44,20,3,ENERGY_DEPLETION,0,0,Yes
44,54,1,ENERGY_DEPLETION,0,5,Yes
44,55,0,ENERGY_DEPLETION,0,8,Yes
44,56,4,ENERGY_DEPLETION,0,6,Yes
44,59,2,ENERGY_DEPLETION,0,5,Yes
44,62,5,ENERGY_DEPLETION,0,4,Yes
44,67,6,ENERGY_DEPLETION,0,2,Yes
44,70,7,ENERGY_DEPLETION,0,4,Yes
44,75,8,ENERGY_DEPLETION,0,6,Yes
