iteration,time_step,uav_id,death_type,final_energy,neighbors_notified,replacement_needed
11,59,5,ENERGY_DEPLETION,0,0,Yes
11,65,6,ENERGY_DEPLETION,0,0,Yes
11,65,9,STOCHASTIC_FAILURE,0,0,Yes
11,66,9,ENERGY_DEPLETION,0,0,Yes
11,70,7,ENERGY_DEPLETION,0,0,Yes
12,54,3,ENERGY_DEPLETION,0,0,Yes
12,54,4,ENERGY_DEPLETION,0,0,Yes
12,56,1,ENERGY_DEPLETION,0,0,Yes
12,56,2,ENERGY_DEPLETION,0,0,Yes
12,58,0,ENERGY_DEPLETION,0,0,Yes
12,61,5,ENERGY_DEPLETION,0,0,Yes
12,70,6,ENERGY_DEPLETION,0,0,Yes
12,72,7,ENERGY_DEPLETION,0,0,Yes
13,43,0,STOCHASTIC_FAILURE,0,0,Yes
13,43,0,ENERGY_DEPLETION,0,0,Yes
13,52,1,ENERGY_DEPLETION,0,0,Yes
13,54,3,ENERGY_DEPLETION,0,0,Yes
13,55,2,ENERGY_DEPLETION,0,0,Yes
13,56,4,ENERGY_DEPLETION,0,0,Yes
13,63,5,ENERGY_DEPLETION,0,0,Yes
13,71,6,ENERGY_DEPLETION,0,0,Yes
13,71,7,STOCHASTIC_FAILURE,0,0,Yes
13,72,7,ENERGY_DEPLETION,0,0,Yes
13,73,8,ENERGY_DEPLETION,0,0,Yes
14,54,3,ENERGY_DEPLETION,0,0,Yes
14,54,4,ENERGY_DEPLETION,0,0,Yes
14,55,0,ENERGY_DEPLETION,0,0,Yes
14,55,2,ENERGY_DEPLETION,0,0,Yes
14,56,1,ENERGY_DEPLETION,0,0,Yes
14,58,5,ENERGY_DEPLETION,0,0,Yes
14,58,13,STOCHASTIC_FAILURE,0,0,Yes
14,59,13,ENERGY_DEPLETION,0,0,Yes
14,63,6,ENERGY_DEPLETION,0,0,Yes
14,73,7,ENERGY_DEPLETION,0,0,Yes
14,75,8,ENERGY_DEPLETION,0,0,Yes
15,24,5,STOCHASTIC_FAILURE,0,0,Yes
15,25,5,ENERGY_DEPLETION,0,0,Yes
15,53,1,ENERGY_DEPLETION,0,0,Yes
15,54,2,ENERGY_DEPLETION,0,0,Yes
15,54,4,ENERGY_DEPLETION,0,0,Yes
15,55,0,ENERGY_DEPLETION,0,0,Yes
15,56,3,ENERGY_DEPLETION,0,0,Yes
15,69,6,ENERGY_DEPLETION,0,0,Yes
15,72,7,ENERGY_DEPLETION,0,0,Yes
16,54,4,ENERGY_DEPLETION,0,0,Yes
16,55,0,ENERGY_DEPLETION,0,0,Yes
16,56,3,ENERGY_DEPLETION,0,0,Yes
16,58,1,ENERGY_DEPLETION,0,0,Yes
16,58,2,ENERGY_DEPLETION,0,0,Yes
16,60,5,ENERGY_DEPLETION,0,0,Yes
16,69,7,ENERGY_DEPLETION,0,0,Yes
16,73,6,ENERGY_DEPLETION,0,0,Yes
17,36,4,STOCHASTIC_FAILURE,0,0,Yes
17,36,4,ENERGY_DEPLETION,0,0,Yes
17,54,0,ENERGY_DEPLETION,0,5,Yes
17,54,1,ENERGY_DEPLETION,0,0,Yes
17,58,2,ENERGY_DEPLETION,0,0,Yes
17,58,3,ENERGY_DEPLETION,0,0,Yes
17,58,5,ENERGY_DEPLETION,0,0,Yes
17,65,6,ENERGY_DEPLETION,0,0,Yes
17,68,7,ENERGY_DEPLETION,0,0,Yes
17,74,8,ENERGY_DEPLETION,0,0,Yes
18,52,2,ENERGY_DEPLETION,0,0,Yes
18,54,1,ENERGY_DEPLETION,0,0,Yes
18,55,0,ENERGY_DEPLETION,0,0,Yes
18,58,4,ENERGY_DEPLETION,0,0,Yes
18,59,3,ENERGY_DEPLETION,0,6,Yes
18,60,5,ENERGY_DEPLETION,0,0,Yes
18,63,6,ENERGY_DEPLETION,0,0,Yes
18,69,7,ENERGY_DEPLETION,0,0,Yes
19,52,0,ENERGY_DEPLETION,0,0,Yes
19,56,4,ENERGY_DEPLETION,0,0,Yes
19,57,2,ENERGY_DEPLETION,0,0,Yes
19,57,3,ENERGY_DEPLETION,0,0,Yes
19,57,15,STOCHASTIC_FAILURE,0,0,Yes
19,58,1,ENERGY_DEPLETION,0,0,Yes
19,58,15,ENERGY_DEPLETION,0,0,Yes
19,64,5,ENERGY_DEPLETION,0,0,Yes
19,69,6,ENERGY_DEPLETION,0,4,Yes
19,72,7,ENERGY_DEPLETION,0,0,Yes
20,31,6,STOCHASTIC_FAILURE,0,0,Yes
20,32,6,ENERGY_DEPLETION,0,0,Yes
20,54,2,ENERGY_DEPLETION,0,0,Yes
20,54,3,ENERGY_DEPLETION,0,0,Yes
20,55,0,ENERGY_DEPLETION,0,0,Yes
20,55,4,ENERGY_DEPLETION,0,0,Yes
20,57,1,ENERGY_DEPLETION,0,0,Yes
20,66,5,ENERGY_DEPLETION,0,0,Yes
20,72,7,ENERGY_DEPLETION,0,0,Yes
21,32,4,STOCHASTIC_FAILURE,0,0,Yes
21,32,4,ENERGY_DEPLETION,0,0,Yes
21,55,0,ENERGY_DEPLETION,0,0,Yes
21,55,2,ENERGY_DEPLETION,0,0,Yes
21,55,15,STOCHASTIC_FAILURE,0,0,Yes
21,56,15,ENERGY_DEPLETION,0,0,Yes
21,57,3,ENERGY_DEPLETION,0,0,Yes
21,59,1,ENERGY_DEPLETION,0,1,Yes
21,60,5,ENERGY_DEPLETION,0,8,Yes
21,66,6,ENERGY_DEPLETION,0,0,Yes
21,73,7,ENERGY_DEPLETION,0,6,Yes
22,53,2,ENERGY_DEPLETION,0,0,Yes
22,54,3,ENERGY_DEPLETION,0,0,Yes
22,56,1,ENERGY_DEPLETION,0,0,Yes
22,57,0,ENERGY_DEPLETION,0,0,Yes
22,58,4,ENERGY_DEPLETION,0,0,Yes
22,59,5,ENERGY_DEPLETION,0,0,Yes
22,67,6,ENERGY_DEPLETION,0,0,Yes
22,72,7,ENERGY_DEPLETION,0,0,Yes
22,74,8,ENERGY_DEPLETION,0,0,Yes
23,54,4,ENERGY_DEPLETION,0,0,Yes
23,55,0,ENERGY_DEPLETION,0,0,Yes
23,55,1,ENERGY_DEPLETION,0,0,Yes
23,55,2,ENERGY_DEPLETION,0,0,Yes
23,59,3,ENERGY_DEPLETION,0,0,Yes
23,59,5,ENERGY_DEPLETION,0,0,Yes
23,65,9,STOCHASTIC_FAILURE,0,0,Yes
23,66,9,ENERGY_DEPLETION,0,0,Yes
23,69,6,ENERGY_DEPLETION,0,0,Yes
24,16,2,STOCHASTIC_FAILURE,0,0,Yes
24,16,2,ENERGY_DEPLETION,0,0,Yes
24,54,0,ENERGY_DEPLETION,0,0,Yes
24,55,4,ENERGY_DEPLETION,0,0,Yes
24,57,1,ENERGY_DEPLETION,0,0,Yes
24,57,3,ENERGY_DEPLETION,0,0,Yes
24,57,15,STOCHASTIC_FAILURE,0,0,Yes
24,58,15,ENERGY_DEPLETION,0,0,Yes
24,61,5,ENERGY_DEPLETION,0,0,Yes
24,69,6,ENERGY_DEPLETION,0,0,Yes
24,73,7,ENERGY_DEPLETION,0,0,Yes
24,75,8,ENERGY_DEPLETION,0,0,Yes
25,32,2,STOCHASTIC_FAILURE,0,0,Yes
25,32,2,ENERGY_DEPLETION,0,0,Yes
25,53,3,ENERGY_DEPLETION,0,0,Yes
25,55,1,ENERGY_DEPLETION,0,0,Yes
25,56,0,ENERGY_DEPLETION,0,0,Yes
25,61,4,ENERGY_DEPLETION,0,0,Yes
25,62,5,ENERGY_DEPLETION,0,0,Yes
25,63,6,ENERGY_DEPLETION,0,0,Yes
25,69,7,ENERGY_DEPLETION,0,0,Yes
25,74,13,STOCHASTIC_FAILURE,0,0,Yes
25,75,13,ENERGY_DEPLETION,0,0,Yes
26,53,4,ENERGY_DEPLETION,0,0,Yes
26,55,3,ENERGY_DEPLETION,0,0,Yes
26,58,0,ENERGY_DEPLETION,0,0,Yes
26,59,1,ENERGY_DEPLETION,0,0,Yes
26,59,2,ENERGY_DEPLETION,0,0,Yes
26,63,5,ENERGY_DEPLETION,0,0,Yes
26,64,6,ENERGY_DEPLETION,0,0,Yes
26,72,7,ENERGY_DEPLETION,0,0,Yes
27,52,12,STOCHASTIC_FAILURE,0,0,Yes
27,53,12,ENERGY_DEPLETION,0,0,Yes
27,54,3,ENERGY_DEPLETION,0,0,Yes
27,55,1,ENERGY_DEPLETION,0,0,Yes
27,56,0,ENERGY_DEPLETION,0,3,Yes
27,56,4,ENERGY_DEPLETION,0,0,Yes
27,58,2,ENERGY_DEPLETION,0,0,Yes
27,60,5,ENERGY_DEPLETION,0,0,Yes
27,69,6,ENERGY_DEPLETION,0,0,Yes
27,70,7,ENERGY_DEPLETION,0,0,Yes
28,23,7,STOCHASTIC_FAILURE,0,0,Yes
28,24,7,ENERGY_DEPLETION,0,0,Yes
28,55,3,ENERGY_DEPLETION,0,0,Yes
28,56,0,ENERGY_DEPLETION,0,0,Yes
28,57,2,ENERGY_DEPLETION,0,0,Yes
28,58,1,ENERGY_DEPLETION,0,4,Yes
28,59,4,ENERGY_DEPLETION,0,0,Yes
28,64,5,ENERGY_DEPLETION,0,0,Yes
28,66,10,STOCHASTIC_FAILURE,0,0,Yes
28,67,6,ENERGY_DEPLETION,0,0,Yes
28,67,10,ENERGY_DEPLETION,0,0,Yes
28,73,8,ENERGY_DEPLETION,0,0,Yes
28,73,15,STOCHASTIC_FAILURE,0,0,Yes
28,74,15,ENERGY_DEPLETION,0,0,Yes
29,35,11,STOCHASTIC_FAILURE,0,0,Yes
29,36,11,ENERGY_DEPLETION,0,0,Yes
29,55,1,ENERGY_DEPLETION,0,0,Yes
29,55,2,ENERGY_DEPLETION,0,0,Yes
29,55,3,ENERGY_DEPLETION,0,0,Yes
29,55,4,ENERGY_DEPLETION,0,8,Yes
29,58,0,ENERGY_DEPLETION,0,0,Yes
29,61,5,ENERGY_DEPLETION,0,0,Yes
29,61,8,STOCHASTIC_FAILURE,0,0,Yes
29,62,8,ENERGY_DEPLETION,0,0,Yes
29,66,6,ENERGY_DEPLETION,0,0,Yes
29,73,7,ENERGY_DEPLETION,0,0,Yes
30,55,0,ENERGY_DEPLETION,0,0,Yes
30,56,1,ENERGY_DEPLETION,0,0,Yes
30,56,3,ENERGY_DEPLETION,0,0,Yes
30,57,2,ENERGY_DEPLETION,0,0,Yes
30,58,4,ENERGY_DEPLETION,0,0,Yes
30,59,5,ENERGY_DEPLETION,0,0,Yes
30,71,6,ENERGY_DEPLETION,0,0,Yes
30,73,7,ENERGY_DEPLETION,0,0,Yes
31,16,3,STOCHASTIC_FAILURE,0,0,Yes
31,16,3,ENERGY_DEPLETION,0,0,Yes
31,53,4,ENERGY_DEPLETION,0,0,Yes
31,54,1,ENERGY_DEPLETION,0,0,Yes
31,54,2,ENERGY_DEPLETION,0,0,Yes
31,57,0,ENERGY_DEPLETION,0,0,Yes
31,58,5,ENERGY_DEPLETION,0,0,Yes
31,71,6,ENERGY_DEPLETION,0,0,Yes
31,72,7,ENERGY_DEPLETION,0,0,Yes
32,46,9,STOCHASTIC_FAILURE,0,0,Yes
32,47,9,ENERGY_DEPLETION,0,0,Yes
32,54,0,ENERGY_DEPLETION,0,0,Yes
32,54,2,ENERGY_DEPLETION,0,0,Yes
32,56,1,ENERGY_DEPLETION,0,0,Yes
32,57,3,ENERGY_DEPLETION,0,3,Yes
32,57,4,ENERGY_DEPLETION,0,5,Yes
32,64,5,ENERGY_DEPLETION,0,0,Yes
32,65,6,ENERGY_DEPLETION,0,0,Yes
32,70,7,ENERGY_DEPLETION,0,0,Yes
33,17,7,STOCHASTIC_FAILURE,0,0,Yes
33,18,7,ENERGY_DEPLETION,0,0,Yes
33,55,1,ENERGY_DEPLETION,0,0,Yes
33,55,2,ENERGY_DEPLETION,0,0,Yes
33,55,4,ENERGY_DEPLETION,0,0,Yes
33,56,0,ENERGY_DEPLETION,0,0,Yes
33,56,5,ENERGY_DEPLETION,0,0,Yes
33,59,3,ENERGY_DEPLETION,0,5,Yes
33,63,6,ENERGY_DEPLETION,0,0,Yes
34,53,0,ENERGY_DEPLETION,0,0,Yes
34,53,3,ENERGY_DEPLETION,0,0,Yes
34,55,2,ENERGY_DEPLETION,0,0,Yes
34,55,4,ENERGY_DEPLETION,0,5,Yes
34,57,1,ENERGY_DEPLETION,0,0,Yes
34,62,5,ENERGY_DEPLETION,0,0,Yes
34,67,6,ENERGY_DEPLETION,0,0,Yes
34,75,7,ENERGY_DEPLETION,0,0,Yes
35,53,1,ENERGY_DEPLETION,0,0,Yes
35,54,3,ENERGY_DEPLETION,0,0,Yes
35,56,2,ENERGY_DEPLETION,0,0,Yes
35,59,4,ENERGY_DEPLETION,0,0,Yes
35,60,5,ENERGY_DEPLETION,0,0,Yes
35,61,0,ENERGY_DEPLETION,0,3,Yes
35,71,6,ENERGY_DEPLETION,0,0,Yes
36,53,1,ENERGY_DEPLETION,0,0,Yes
36,54,2,ENERGY_DEPLETION,0,0,Yes
36,56,0,ENERGY_DEPLETION,0,0,Yes
36,60,4,ENERGY_DEPLETION,0,0,Yes
36,61,3,ENERGY_DEPLETION,0,0,Yes
36,61,5,ENERGY_DEPLETION,0,0,Yes
36,71,6,ENERGY_DEPLETION,0,0,Yes
36,72,7,ENERGY_DEPLETION,0,0,Yes
37,54,0,ENERGY_DEPLETION,0,0,Yes
37,54,3,ENERGY_DEPLETION,0,0,Yes
37,55,1,ENERGY_DEPLETION,0,0,Yes
37,56,2,ENERGY_DEPLETION,0,0,Yes
37,58,4,ENERGY_DEPLETION,0,0,Yes
37,65,5,ENERGY_DEPLETION,0,0,Yes
37,66,6,ENERGY_DEPLETION,0,0,Yes
37,68,7,ENERGY_DEPLETION,0,0,Yes
38,24,7,STOCHASTIC_FAILURE,0,0,Yes
38,25,7,ENERGY_DEPLETION,0,0,Yes
38,56,0,ENERGY_DEPLETION,0,0,Yes
38,56,2,ENERGY_DEPLETION,0,0,Yes
38,56,4,ENERGY_DEPLETION,0,0,Yes
38,57,3,ENERGY_DEPLETION,0,0,Yes
38,59,1,ENERGY_DEPLETION,0,0,Yes
38,59,5,ENERGY_DEPLETION,0,0,Yes
38,71,6,ENERGY_DEPLETION,0,0,Yes
39,55,2,ENERGY_DEPLETION,0,0,Yes
39,55,3,ENERGY_DEPLETION,0,0,Yes
39,55,4,ENERGY_DEPLETION,0,0,Yes
39,56,1,ENERGY_DEPLETION,0,0,Yes
39,57,0,ENERGY_DEPLETION,0,0,Yes
39,60,5,ENERGY_DEPLETION,0,0,Yes
39,66,6,ENERGY_DEPLETION,0,0,Yes
39,71,7,ENERGY_DEPLETION,0,0,Yes
40,53,2,ENERGY_DEPLETION,0,0,Yes
40,54,3,ENERGY_DEPLETION,0,0,Yes
40,54,4,ENERGY_DEPLETION,0,0,Yes
40,56,0,ENERGY_DEPLETION,0,0,Yes
40,56,1,ENERGY_DEPLETION,0,0,Yes
40,57,5,ENERGY_DEPLETION,0,0,Yes
40,62,6,ENERGY_DEPLETION,0,0,Yes
40,75,7,ENERGY_DEPLETION,0,0,Yes
41,53,0,ENERGY_DEPLETION,0,0,Yes
41,55,2,ENERGY_DEPLETION,0,0,Yes
41,57,1,ENERGY_DEPLETION,0,0,Yes
41,58,4,ENERGY_DEPLETION,0,0,Yes
41,62,3,ENERGY_DEPLETION,0,3,Yes
41,62,5,ENERGY_DEPLETION,0,0,Yes
41,67,6,ENERGY_DEPLETION,0,0,Yes
41,69,11,STOCHASTIC_FAILURE,0,0,Yes
41,70,11,ENERGY_DEPLETION,0,0,Yes
41,72,7,ENERGY_DEPLETION,0,0,Yes
42,54,2,ENERGY_DEPLETION,0,2,Yes
42,55,1,ENERGY_DEPLETION,0,0,Yes
42,55,4,ENERGY_DEPLETION,0,0,Yes
42,57,0,ENERGY_DEPLETION,0,0,Yes
42,58,3,ENERGY_DEPLETION,0,0,Yes
42,64,5,ENERGY_DEPLETION,0,0,Yes
42,68,7,ENERGY_DEPLETION,0,0,Yes
42,69,6,ENERGY_DEPLETION,0,0,Yes
43,55,4,ENERGY_DEPLETION,0,0,Yes
43,56,1,ENERGY_DEPLETION,0,0,Yes
43,56,3,ENERGY_DEPLETION,0,0,Yes
43,59,0,ENERGY_DEPLETION,0,7,Yes
43,60,2,ENERGY_DEPLETION,0,0,Yes
43,62,5,ENERGY_DEPLETION,0,0,Yes
43,66,6,ENERGY_DEPLETION,0,0,Yes
43,71,7,ENERGY_DEPLETION,0,5,Yes
44,19,6,STOCHASTIC_FAILURE,0,0,Yes
44,20,6,ENERGY_DEPLETION,0,0,Yes
44,52,1,ENERGY_DEPLETION,0,0,Yes
44,53,2,ENERGY_DEPLETION,0,0,Yes
44,54,3,ENERGY_DEPLETION,0,0,Yes
44,55,4,ENERGY_DEPLETION,0,0,Yes
44,57,0,ENERGY_DEPLETION,0,0,Yes
44,62,5,ENERGY_DEPLETION,0,0,Yes
44,70,7,ENERGY_DEPLETION,0,0,Yes
45,37,10,STOCHASTIC_FAILURE,0,0,Yes
45,38,10,ENERGY_DEPLETION,0,0,Yes
45,53,3,ENERGY_DEPLETION,0,0,Yes
45,55,1,ENERGY_DEPLETION,0,0,Yes
45,55,2,ENERGY_DEPLETION,0,6,Yes
45,55,4,ENERGY_DEPLETION,0,0,Yes
45,57,0,ENERGY_DEPLETION,0,0,Yes
45,61,5,ENERGY_DEPLETION,0,0,Yes
45,71,6,ENERGY_DEPLETION,0,0,Yes
45,74,7,ENERGY_DEPLETION,0,0,Yes
46,41,12,STOCHASTIC_FAILURE,0,0,Yes
46,42,12,ENERGY_DEPLETION,0,0,Yes
46,54,0,ENERGY_DEPLETION,0,0,Yes
46,54,2,ENERGY_DEPLETION,0,0,Yes
46,55,3,ENERGY_DEPLETION,0,0,Yes
46,55,4,ENERGY_DEPLETION,0,0,Yes
46,57,1,ENERGY_DEPLETION,0,0,Yes
46,58,9,STOCHASTIC_FAILURE,0,0,Yes
46,59,9,ENERGY_DEPLETION,0,0,Yes
46,63,5,ENERGY_DEPLETION,0,0,Yes
46,64,6,ENERGY_DEPLETION,0,0,Yes
46,71,7,ENERGY_DEPLETION,0,0,Yes
47,37,5,STOCHASTIC_FAILURE,0,0,Yes
47,38,5,ENERGY_DEPLETION,0,0,Yes
47,51,1,ENERGY_DEPLETION,0,0,Yes
47,54,0,ENERGY_DEPLETION,0,0,Yes
47,54,4,ENERGY_DEPLETION,0,0,Yes
47,59,3,ENERGY_DEPLETION,0,0,Yes
47,61,2,ENERGY_DEPLETION,0,0,Yes
47,65,6,ENERGY_DEPLETION,0,0,Yes
47,73,7,ENERGY_DEPLETION,0,0,Yes
48,25,1,STOCHASTIC_FAILURE,0,0,Yes
48,25,1,ENERGY_DEPLETION,0,0,Yes
48,54,2,ENERGY_DEPLETION,0,0,Yes
48,54,3,ENERGY_DEPLETION,0,0,Yes
48,55,0,STOCHASTIC_FAILURE,0,0,Yes
48,55,0,ENERGY_DEPLETION,0,0,Yes
48,55,4,ENERGY_DEPLETION,0,0,Yes
48,62,5,ENERGY_DEPLETION,0,0,Yes
48,65,6,ENERGY_DEPLETION,0,0,Yes
48,72,7,ENERGY_DEPLETION,0,0,Yes
48,75,8,ENERGY_DEPLETION,0,0,Yes
49,39,1,STOCHASTIC_FAILURE,0,0,Yes
49,39,1,ENERGY_DEPLETION,0,0,Yes
49,52,4,ENERGY_DEPLETION,0,0,Yes
49,53,2,ENERGY_DEPLETION,0,0,Yes
49,56,3,ENERGY_DEPLETION,0,0,Yes
49,58,0,ENERGY_DEPLETION,0,0,Yes
49,60,5,ENERGY_DEPLETION,0,0,Yes
49,65,6,ENERGY_DEPLETION,0,0,Yes
49,75,7,ENERGY_DEPLETION,0,6,Yes
